class,path,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
goddess,DATASET/TRAIN/goddess/00000.jpg,0.5188082456588745,0.3556722402572632,-0.2790987193584442,0.999996542930603,0.5284062623977661,0.3411600589752197,-0.2412167638540268,0.9999918937683105,0.5343337655067444,0.3415902554988861,-0.2414594143629074,0.9999872446060181,0.5388560891151428,0.34186044335365295,-0.24131828546524048,0.9999927282333374,0.5101484060287476,0.3407459557056427,-0.23819315433502197,0.9999942779541016,0.5050979852676392,0.34053200483322144,-0.23859208822250366,0.9999922513961792,0.5003271698951721,0.3407490849494934,-0.23870041966438293,0.9999942779541016,0.5482161641120911,0.34670117497444153,-0.05670483410358429,0.9999911785125732,0.4927130937576294,0.346859872341156,-0.042308926582336426,0.999980092048645,0.5287850499153137,0.3705933690071106,-0.2087019681930542,0.9999914169311523,0.5095406770706177,0.36876362562179565,-0.2075432538986206,0.9999905824661255,0.6022701859474182,0.42798149585723877,0.05245354026556015,0.9999266862869263,0.4459820091724396,0.43201830983161926,0.08001432567834854,0.9998010993003845,0.7134578824043274,0.4384722113609314,0.01704331673681736,0.9902555346488953,0.3407328128814697,0.44350242614746094,0.04191320762038231,0.9897494912147522,0.7248796224594116,0.33442825078964233,-0.12752965092658997,0.9971920847892761,0.32750314474105835,0.3389677405357361,-0.08942849934101105,0.9930740594863892,0.7241979837417603,0.30788248777389526,-0.15713156759738922,0.9927984476089478,0.32546287775039673,0.3090302646160126,-0.12111490219831467,0.980381965637207,0.7132030129432678,0.30445337295532227,-0.16577361524105072,0.9918111562728882,0.34084346890449524,0.305751770734787,-0.1195962205529213,0.9766383767127991,0.7076829075813293,0.31554725766181946,-0.13324950635433197,0.9857723116874695,0.34607994556427,0.31678229570388794,-0.09505441784858704,0.968937337398529,0.5805603265762329,0.6358078718185425,-0.0045381267555058,0.9999265670776367,0.4864654541015625,0.6400899291038513,0.004261896479874849,0.9999165534973145,0.7194516658782959,0.6770281791687012,-0.34673812985420227,0.9942276477813721,0.33929014205932617,0.6778144836425781,-0.329130083322525,0.9924507737159729,0.7194095849990845,0.836022675037384,-0.041701752692461014,0.9793928861618042,0.34649044275283813,0.8381731510162354,-0.05901245400309563,0.9843294620513916,0.7030959129333496,0.8602232933044434,-0.01848400942981243,0.9336917400360107,0.3619677424430847,0.8623383641242981,-0.037793051451444626,0.9410744905471802,0.7766225934028625,0.8803264498710632,-0.18385936319828033,0.9647415280342102,0.2868729531764984,0.8772331476211548,-0.20037998259067535,0.9646150469779968
goddess,DATASET/TRAIN/goddess/00001.jpg,0.513159990310669,0.1559910774230957,-0.14626488089561462,0.9999891519546509,0.5196020603179932,0.13088738918304443,-0.1244451105594635,0.9999707937240601,0.5229897499084473,0.1312747597694397,-0.12459909170866013,0.9999525547027588,0.5267680287361145,0.131952702999115,-0.12450210750102997,0.9999721050262451,0.5074417591094971,0.13253581523895264,-0.12315733730792999,0.9999817609786987,0.503688633441925,0.13345283269882202,-0.12342166900634766,0.9999754428863525,0.5007659792900085,0.1342993974685669,-0.12351813912391663,0.9999823570251465,0.5326168537139893,0.1441735029220581,-0.014640573412179947,0.9999704360961914,0.49574244022369385,0.1453348696231842,-0.008680461905896664,0.9999549388885498,0.5208014249801636,0.1794780194759369,-0.10378167033195496,0.9999711513519287,0.5065017938613892,0.17920568585395813,-0.10399686545133591,0.9999709129333496,0.5675161480903625,0.27073076367378235,0.055856142193078995,0.9997738003730774,0.4646625816822052,0.275034636259079,0.06942243129014969,0.9995724558830261,0.6417733430862427,0.28038454055786133,0.06646997481584549,0.9591490030288696,0.3942152261734009,0.290446013212204,0.078243188560009,0.9656450748443604,0.6485960483551025,0.12312576174736023,0.02981116808950901,0.9887796640396118,0.3834538757801056,0.12930819392204285,0.038234610110521317,0.9866454005241394,0.650465190410614,0.08105319738388062,0.0217323899269104,0.9759543538093567,0.38203760981559753,0.08486711978912354,0.026515204459428787,0.9708206653594971,0.6426823139190674,0.0777047872543335,0.016241714358329773,0.9733168482780457,0.39336487650871277,0.07988208532333374,0.028724582865834236,0.9661864042282104,0.6383737325668335,0.09410646557807922,0.02761763520538807,0.9575275778770447,0.39699414372444153,0.09866812825202942,0.036310940980911255,0.9539867639541626,0.5524611473083496,0.5800065398216248,-0.0003572457644622773,0.9995349645614624,0.4919019043445587,0.5839270949363708,0.0002202436444349587,0.9995429515838623,0.6462928652763367,0.6467798948287964,-0.17176683247089386,0.930542528629303,0.39390814304351807,0.646016001701355,-0.17301487922668457,0.9376370310783386,0.6449891924858093,0.8835931420326233,-0.02364356443285942,0.8537793755531311,0.39744699001312256,0.8872734904289246,-0.035707466304302216,0.8823754787445068,0.6356438398361206,0.919527530670166,-0.012997341342270374,0.7025712728500366,0.4069005250930786,0.9270299077033997,-0.025192849338054657,0.7174347043037415,0.6839846968650818,0.9512045383453369,-0.11154472082853317,0.7800498008728027,0.35765188932418823,0.942819356918335,-0.12206816673278809,0.7612923979759216
goddess,DATASET/TRAIN/goddess/00002.jpg,0.4531300365924835,0.2535495162010193,-0.47877344489097595,0.9999651908874512,0.4636886715888977,0.23794157803058624,-0.44831356406211853,0.9998800754547119,0.47000518441200256,0.2394137978553772,-0.4486052691936493,0.9998286962509155,0.47550565004348755,0.24053509533405304,-0.44855350255966187,0.9998849630355835,0.4427148401737213,0.23659852147102356,-0.448150634765625,0.9999297857284546,0.4372241199016571,0.23773053288459778,-0.4485679268836975,0.9999123811721802,0.43145015835762024,0.23822881281375885,-0.44878050684928894,0.9999316930770874,0.48232027888298035,0.25208568572998047,-0.2757703363895416,0.9999074935913086,0.425329327583313,0.2480274885892868,-0.2756118178367615,0.9998483657836914,0.4647364616394043,0.27936089038848877,-0.4118533730506897,0.9999234676361084,0.44044986367225647,0.27591103315353394,-0.4144676923751831,0.9999268054962158,0.5257715582847595,0.38268429040908813,-0.15884988009929657,0.999657154083252,0.3688337206840515,0.36544978618621826,-0.15060797333717346,0.9993987083435059,0.6369379162788391,0.41362661123275757,-0.2159746289253235,0.9777830243110657,0.2541351318359375,0.3834647834300995,-0.22377531230449677,0.9829112887382507,0.698467493057251,0.30157271027565,-0.38526085019111633,0.9729886651039124,0.2087944597005844,0.25733524560928345,-0.38979384303092957,0.9734536409378052,0.7087697982788086,0.2666744887828827,-0.418986976146698,0.9469035267829895,0.2022409439086914,0.22132256627082825,-0.429822713136673,0.9421489834785461,0.701919674873352,0.25602972507476807,-0.4413318634033203,0.9425821900367737,0.21117646992206573,0.2129107415676117,-0.44139590859413147,0.9375537037849426,0.6946655511856079,0.267888605594635,-0.3987779915332794,0.9145894646644592,0.21824464201927185,0.2248307168483734,-0.4022844433784485,0.9166202545166016,0.48806872963905334,0.6455471515655518,-5.2424886234803125e-05,0.9998379945755005,0.39906808733940125,0.6477260589599609,-0.00022829226509202272,0.9998383522033691,0.6455418467521667,0.6597130298614502,-0.28745728731155396,0.9928542971611023,0.24822768568992615,0.6611016392707825,-0.3027442693710327,0.9833251237869263,0.646253764629364,0.8402214646339417,0.02496308833360672,0.9803666472434998,0.25113803148269653,0.8466725945472717,0.005234216805547476,0.9690400958061218,0.6330695748329163,0.8729166388511658,0.04817640036344528,0.9624583721160889,0.26469504833221436,0.8801333904266357,0.030501442030072212,0.9225614666938782,0.7155366539955139,0.8852806687355042,-0.10254646092653275,0.9656593203544617,0.17882925271987915,0.8841806054115295,-0.11981494724750519,0.9276038408279419
goddess,DATASET/TRAIN/goddess/00003.jpg,0.5305195450782776,0.215236097574234,-0.3749198913574219,0.9999969005584717,0.5389741063117981,0.19783121347427368,-0.3458217680454254,0.9999923706054688,0.5425011515617371,0.19861575961112976,-0.3460625410079956,0.9999881982803345,0.5468614101409912,0.19999556243419647,-0.34595122933387756,0.9999927282333374,0.5236234068870544,0.1979185938835144,-0.34587380290031433,0.9999947547912598,0.5186412930488586,0.19920401275157928,-0.3462038040161133,0.9999929666519165,0.5142098069190979,0.20080141723155975,-0.34633123874664307,0.9999948740005493,0.5537362694740295,0.21082869172096252,-0.18571612238883972,0.9999896287918091,0.5074703693389893,0.2116296887397766,-0.18489237129688263,0.999976634979248,0.5401660799980164,0.2367776334285736,-0.3125561773777008,0.9999920129776001,0.5210127830505371,0.23372559249401093,-0.3147566616535187,0.9999910593032837,0.5921652913093567,0.3094140291213989,-0.06836110353469849,0.9999281167984009,0.47303611040115356,0.3089473843574524,-0.06788322329521179,0.9997908473014832,0.6767253875732422,0.33540230989456177,-0.0963061973452568,0.9911090135574341,0.38655903935432434,0.33442044258117676,-0.08468998968601227,0.9895457625389099,0.6939660310745239,0.21179193258285522,-0.2742660343647003,0.9966747760772705,0.35193222761154175,0.21277406811714172,-0.22501005232334137,0.9894640445709229,0.7021520137786865,0.17419782280921936,-0.3116926848888397,0.9916020035743713,0.3380942940711975,0.1780562400817871,-0.2635480761528015,0.9718808531761169,0.6920641660690308,0.1632266491651535,-0.33150967955589294,0.9910520911216736,0.3492496609687805,0.166317418217659,-0.2781759798526764,0.9700414538383484,0.6845364570617676,0.17893680930137634,-0.28608065843582153,0.9839532971382141,0.3554180860519409,0.18048876523971558,-0.23713748157024384,0.9567883014678955,0.5686020255088806,0.5754002928733826,0.003898558672517538,0.9998605251312256,0.49260151386260986,0.5751659870147705,-0.004163363017141819,0.9998430013656616,0.6934170722961426,0.6263567209243774,-0.23130790889263153,0.980534017086029,0.36581531167030334,0.6315972805023193,-0.21487866342067719,0.9676557779312134,0.6897398233413696,0.8298145532608032,0.010123934596776962,0.9150862097740173,0.3725084066390991,0.8340394496917725,-0.0006503230542875826,0.9158360958099365,0.678699791431427,0.8590320348739624,0.02712949365377426,0.8376100063323975,0.38184142112731934,0.8647420406341553,0.015014768578112125,0.8167837262153625,0.736556887626648,0.871839165687561,-0.11392930150032043,0.8709933161735535,0.32439714670181274,0.8789880871772766,-0.12590919435024261,0.8395429849624634
goddess,DATASET/TRAIN/goddess/00004.jpg,0.5074144005775452,0.20038238167762756,-0.4815268814563751,0.9999322891235352,0.5254982709884644,0.18123674392700195,-0.4267837703227997,0.9998396635055542,0.5353344678878784,0.18191391229629517,-0.42724695801734924,0.9997367262840271,0.5468001365661621,0.1823902428150177,-0.42716580629348755,0.9998570680618286,0.49293187260627747,0.18142235279083252,-0.4272822439670563,0.9998899698257446,0.48097699880599976,0.18242916464805603,-0.4280030131340027,0.9998346567153931,0.4715398848056793,0.1836492121219635,-0.4282718896865845,0.9998961687088013,0.5542966723442078,0.18886475265026093,-0.16665776073932648,0.9997996687889099,0.4541308283805847,0.1945258378982544,-0.16658270359039307,0.9996292591094971,0.5263171792030334,0.22254210710525513,-0.38306981325149536,0.9997894167900085,0.4883479177951813,0.2211679220199585,-0.38858678936958313,0.9997884631156921,0.6266016960144043,0.3042086362838745,-0.0699394941329956,0.9993415474891663,0.36956459283828735,0.2843637466430664,-0.053404420614242554,0.9986121654510498,0.8083810806274414,0.2677304744720459,-0.21743996441364288,0.9662418365478516,0.1969444751739502,0.23540425300598145,-0.27074363827705383,0.9785556793212891,0.8036870956420898,0.1355707347393036,-0.390394002199173,0.949425458908081,0.21850967407226562,0.10950243473052979,-0.46359437704086304,0.9522042274475098,0.8141396045684814,0.0943065881729126,-0.4320674538612366,0.8730581998825073,0.2094225138425827,0.07316967844963074,-0.5174568891525269,0.8515374660491943,0.7970876097679138,0.08935084939002991,-0.4143892526626587,0.8518136739730835,0.22697433829307556,0.07029175758361816,-0.4957698583602905,0.8277896642684937,0.7837754487991333,0.10479524731636047,-0.3873426616191864,0.813179075717926,0.23616096377372742,0.08294270187616348,-0.4680962562561035,0.8056015968322754,0.5604331493377686,0.5720250010490417,0.012951284646987915,0.999672532081604,0.4033978283405304,0.5755666494369507,-0.01329960860311985,0.9997294545173645,0.8201477527618408,0.6269829273223877,-0.4200802147388458,0.9668171405792236,0.17280569672584534,0.6561746001243591,-0.5031465888023376,0.9738320708274841,0.8230739831924438,0.8095470666885376,0.05964832007884979,0.8425397276878357,0.1653515100479126,0.8325364589691162,-0.022989638149738312,0.8999364972114563,0.7861623764038086,0.8345876336097717,0.09821442514657974,0.5996638536453247,0.19513675570487976,0.8636566400527954,0.019741320982575417,0.678088903427124,0.9076378345489502,0.8882908225059509,-0.08787056058645248,0.6824432611465454,0.06886658072471619,0.8996734023094177,-0.17090070247650146,0.7242634892463684
goddess,DATASET/TRAIN/goddess/00005.jpg,0.4870694875717163,0.23211440443992615,-0.3901199996471405,0.999994158744812,0.49534502625465393,0.21412357687950134,-0.3595125675201416,0.9999823570251465,0.5011677145957947,0.21422243118286133,-0.359794020652771,0.9999721050262451,0.5049090385437012,0.21475234627723694,-0.35972312092781067,0.9999836683273315,0.47906914353370667,0.216467946767807,-0.35946837067604065,0.9999877214431763,0.47404158115386963,0.21796971559524536,-0.35983458161354065,0.9999830722808838,0.4683595299720764,0.21898436546325684,-0.3599669933319092,0.9999877214431763,0.5122293829917908,0.22276461124420166,-0.20011954009532928,0.9999744892120361,0.4620114862918854,0.2279304563999176,-0.19918090105056763,0.9999408721923828,0.4979144036769867,0.25071051716804504,-0.3291032910346985,0.999977707862854,0.4804385006427765,0.2528001368045807,-0.331461638212204,0.9999758005142212,0.5526426434516907,0.3394967317581177,-0.10008733719587326,0.9999072551727295,0.42424914240837097,0.3428335189819336,-0.10095289349555969,0.999763548374176,0.6493813395500183,0.35616451501846313,-0.13605572283267975,0.9843764305114746,0.32880717515945435,0.3392680585384369,-0.17746300995349884,0.987753689289093,0.6885703802108765,0.23574596643447876,-0.30098584294319153,0.9908916354179382,0.29160308837890625,0.2111259400844574,-0.35200804471969604,0.9894821643829346,0.6955744028091431,0.20396941900253296,-0.3340343236923218,0.98042893409729,0.2783934473991394,0.17270633578300476,-0.39730679988861084,0.971190333366394,0.6918957233428955,0.19524666666984558,-0.3549443781375885,0.9800602197647095,0.28834742307662964,0.16507816314697266,-0.4066440463066101,0.9694082736968994,0.6866493225097656,0.20895051956176758,-0.3130117356777191,0.9696692824363708,0.29595130681991577,0.17890122532844543,-0.36441493034362793,0.9599912762641907,0.5314734578132629,0.5948437452316284,0.006225014105439186,0.9998528957366943,0.44979631900787354,0.5937802195549011,-0.006470195483416319,0.9998369216918945,0.6620646119117737,0.678760826587677,-0.2052675187587738,0.934783935546875,0.32868731021881104,0.6891829967498779,-0.24215304851531982,0.9331631660461426,0.6697281002998352,0.8259214162826538,0.09338436275720596,0.7910178899765015,0.313307523727417,0.8292855024337769,0.05115431919693947,0.8535809516906738,0.6578264832496643,0.8465811014175415,0.11648678779602051,0.6477749347686768,0.3259766101837158,0.8487893342971802,0.07597740739583969,0.6994884014129639,0.7138713598251343,0.8795437812805176,-0.007700386457145214,0.7077757120132446,0.26890626549720764,0.881588339805603,-0.044856857508420944,0.7317771911621094
goddess,DATASET/TRAIN/goddess/00006.jpg,0.5173282027244568,0.1931929588317871,-0.5481010675430298,0.9999905824661255,0.5258351564407349,0.17995285987854004,-0.5059040188789368,0.9999655485153198,0.5318723320960999,0.18108594417572021,-0.5062882900238037,0.9999574422836304,0.5365914106369019,0.18218457698822021,-0.5061221718788147,0.9999667406082153,0.509387731552124,0.1804252564907074,-0.5084139704704285,0.99997878074646,0.5029358863830566,0.1819223165512085,-0.5088655352592468,0.9999790191650391,0.4973679482936859,0.18346881866455078,-0.5090916752815247,0.9999822378158569,0.5428215265274048,0.19008585810661316,-0.2774950861930847,0.9999477863311768,0.48956233263015747,0.19181755185127258,-0.2890913784503937,0.9999247789382935,0.5286842584609985,0.2135711908340454,-0.46034592390060425,0.9999731779098511,0.5093119144439697,0.21206144988536835,-0.46702665090560913,0.9999774694442749,0.5865327715873718,0.2936425805091858,-0.11581207811832428,0.9999396800994873,0.43817752599716187,0.2858249843120575,-0.15023945271968842,0.9998668432235718,0.7099043130874634,0.30483537912368774,-0.18149232864379883,0.9839764833450317,0.31722599267959595,0.2933398485183716,-0.29132041335105896,0.9838814735412598,0.7456808686256409,0.19670188426971436,-0.4601322114467621,0.995650589466095,0.28852003812789917,0.18220597505569458,-0.603550910949707,0.9935693740844727,0.7511236667633057,0.16151660680770874,-0.5170426368713379,0.9924909472465515,0.28867053985595703,0.14897236227989197,-0.6840155720710754,0.9848417043685913,0.7454801797866821,0.1531798541545868,-0.5409451723098755,0.9927858710289001,0.2938908636569977,0.1397131383419037,-0.6869405508041382,0.9845805764198303,0.739494800567627,0.16700592637062073,-0.4755495488643646,0.9879323840141296,0.2968440055847168,0.15580418705940247,-0.6181264519691467,0.9802630543708801,0.5519760251045227,0.5174460411071777,0.024022269994020462,0.9998868703842163,0.4551183581352234,0.5169726610183716,-0.024322424083948135,0.9998898506164551,0.6549534201622009,0.666121244430542,-0.07202768325805664,0.9614428281784058,0.3609084486961365,0.6690177321434021,-0.16866233944892883,0.9665438532829285,0.6948624849319458,0.803175151348114,0.31526777148246765,0.9727609753608704,0.3299674391746521,0.8048534393310547,0.23366692662239075,0.975592315196991,0.6858339309692383,0.8207855224609375,0.34137487411499023,0.8272920846939087,0.3381608724594116,0.8264133334159851,0.26468831300735474,0.8240928649902344,0.7200172543525696,0.8491696119308472,0.0964806005358696,0.9667511582374573,0.30864953994750977,0.8528422117233276,0.02410828322172165,0.9557979106903076
goddess,DATASET/TRAIN/goddess/00007.jpg,0.48741936683654785,0.25890570878982544,-0.23198840022087097,0.9999959468841553,0.49523720145225525,0.24577078223228455,-0.19952969253063202,0.9999861717224121,0.49959054589271545,0.24644574522972107,-0.19973377883434296,0.9999769926071167,0.5046752095222473,0.24702684581279755,-0.1996290534734726,0.9999862909317017,0.4798169434070587,0.24510557949543,-0.2013041228055954,0.999991774559021,0.47506967186927795,0.24570505321025848,-0.20163114368915558,0.9999891519546509,0.47122013568878174,0.24588939547538757,-0.2017229050397873,0.9999923706054688,0.5087947845458984,0.25322020053863525,-0.03801644966006279,0.9999842643737793,0.46256184577941895,0.2538745701313019,-0.04548099637031555,0.9999769926071167,0.4976562559604645,0.277811735868454,-0.16985008120536804,0.9999877214431763,0.4794818162918091,0.2753228545188904,-0.17456267774105072,0.9999885559082031,0.5559338331222534,0.34635844826698303,0.06033571809530258,0.999903678894043,0.4188322424888611,0.34811869263648987,0.04854438453912735,0.9998061060905457,0.6531044244766235,0.35595932602882385,0.0057388003915548325,0.9829219579696655,0.32760924100875854,0.3640731871128082,-0.02717231586575508,0.9867091178894043,0.6684823632240295,0.24349039793014526,-0.1432359218597412,0.9950333833694458,0.32146769762039185,0.2482171654701233,-0.16115900874137878,0.9933763146400452,0.6707824468612671,0.21452054381370544,-0.172244593501091,0.9881530404090881,0.3152244985103607,0.21507945656776428,-0.19349965453147888,0.982266366481781,0.6591387391090393,0.2084481120109558,-0.17612051963806152,0.9860892295837402,0.3290269076824188,0.21154940128326416,-0.18808145821094513,0.9782624244689941,0.6528181433677673,0.22012758255004883,-0.14773264527320862,0.9750136733055115,0.3345440626144409,0.22444657981395721,-0.16468754410743713,0.9685556292533875,0.5326863527297974,0.5789628028869629,0.007356742396950722,0.9998886585235596,0.4514008164405823,0.5824036598205566,-0.0075971828773617744,0.9998852014541626,0.6622257232666016,0.6294542551040649,-0.2613065242767334,0.9894161820411682,0.320772647857666,0.6275643110275269,-0.29825282096862793,0.9823983311653137,0.6918973326683044,0.7933143973350525,-0.026230234652757645,0.9749932885169983,0.3041302561759949,0.7956463098526001,-0.06283441931009293,0.9658589959144592,0.6817264556884766,0.8257595896720886,-0.010768439620733261,0.9293075203895569,0.31567370891571045,0.8245378136634827,-0.04521320387721062,0.8854847550392151,0.7508717775344849,0.8345741629600525,-0.1604296863079071,0.9559815526008606,0.24982915818691254,0.837361216545105,-0.1918695569038391,0.9239757657051086
goddess,DATASET/TRAIN/goddess/00008.jpg,0.5309509038925171,0.21237343549728394,-0.2573656737804413,0.9999923706054688,0.5421009063720703,0.1930868923664093,-0.22660261392593384,0.9999797344207764,0.5508710741996765,0.1925557553768158,-0.22686152160167694,0.9999685287475586,0.5561546087265015,0.1924598515033722,-0.2266877293586731,0.9999805688858032,0.524003267288208,0.19310814142227173,-0.22037215530872345,0.9999860525131226,0.5196942090988159,0.19269496202468872,-0.22083976864814758,0.9999819993972778,0.5146639347076416,0.19213759899139404,-0.22101332247257233,0.9999871253967285,0.5667881965637207,0.196243017911911,-0.06216789409518242,0.9999746084213257,0.5089515447616577,0.1971680223941803,-0.0333561971783638,0.9999616146087646,0.5429669618606567,0.23144081234931946,-0.19328616559505463,0.9999775886535645,0.5231469869613647,0.2313118278980255,-0.18822479248046875,0.9999760389328003,0.6324155330657959,0.309539794921875,0.046930428594350815,0.9998600482940674,0.4618968367576599,0.30714261531829834,0.08481692522764206,0.9997381567955017,0.7606189846992493,0.34748756885528564,0.005985489580780268,0.9696685075759888,0.34046000242233276,0.34417250752449036,0.0463603213429451,0.9683526158332825,0.7842370867729187,0.20602482557296753,-0.15537801384925842,0.987128496170044,0.31212079524993896,0.21340245008468628,-0.0863410085439682,0.973181426525116,0.7913444638252258,0.16696950793266296,-0.18460288643836975,0.974067747592926,0.30713313817977905,0.173267662525177,-0.11672328412532806,0.9387507438659668,0.7801030278205872,0.15910816192626953,-0.19771379232406616,0.9709629416465759,0.3220597505569458,0.1662958264350891,-0.11520050466060638,0.9283732771873474,0.7719252705574036,0.17804169654846191,-0.16314131021499634,0.9536266326904297,0.32772961258888245,0.18146926164627075,-0.09260183572769165,0.9113790392875671,0.6073456406593323,0.5885801315307617,-0.004749807063490152,0.9998539686203003,0.503243088722229,0.5936471223831177,0.004423122387379408,0.9998453855514526,0.7738808989524841,0.6385108232498169,-0.2986662685871124,0.9778061509132385,0.32505542039871216,0.6417617797851562,-0.2569950222969055,0.9714950323104858,0.7893689870834351,0.8515123128890991,-0.04497266560792923,0.9478224515914917,0.341660737991333,0.8461665511131287,-0.0011511293705552816,0.9441436529159546,0.7730500102043152,0.8874883055686951,-0.026874221861362457,0.8671379685401917,0.3602687120437622,0.8814574480056763,0.019477182999253273,0.8618947863578796,0.8552966117858887,0.9088382720947266,-0.18776971101760864,0.9013397693634033,0.26972725987434387,0.8933942317962646,-0.12543287873268127,0.8706722259521484
goddess,DATASET/TRAIN/goddess/00009.jpg,0.5854312777519226,0.19774949550628662,-0.2913806140422821,0.9999790191650391,0.5932540893554688,0.18358609080314636,-0.2537091076374054,0.9999382495880127,0.5970110297203064,0.1843608021736145,-0.25396034121513367,0.9999127388000488,0.6014140248298645,0.18544310331344604,-0.2538619935512543,0.9999446868896484,0.5768839120864868,0.18111619353294373,-0.2588962912559509,0.9999643564224243,0.5702778697013855,0.18125231564044952,-0.25929364562034607,0.9999592304229736,0.5651811361312866,0.18179869651794434,-0.25945279002189636,0.9999698400497437,0.6035647988319397,0.19125260412693024,-0.07688748091459274,0.9999316930770874,0.552964448928833,0.18914589285850525,-0.10143441706895828,0.9998995065689087,0.5938605666160583,0.21819350123405457,-0.22424431145191193,0.9999556541442871,0.5762250423431396,0.21630999445915222,-0.23416313529014587,0.9999619722366333,0.6430717706680298,0.2970862090587616,0.02727612853050232,0.9998617172241211,0.508337140083313,0.2945484519004822,-0.0255583506077528,0.9997270703315735,0.7456492185592651,0.2828163504600525,0.016540052369236946,0.9832762479782104,0.4021274447441101,0.2826930582523346,-0.12021242827177048,0.9898457527160645,0.7685698866844177,0.16406220197677612,-0.10531767457723618,0.9949004054069519,0.4004237651824951,0.15459363162517548,-0.2831439971923828,0.9951885938644409,0.782392680644989,0.12445729225873947,-0.12841612100601196,0.9895755052566528,0.3979228138923645,0.11247953772544861,-0.3272840678691864,0.9866011738777161,0.7702078819274902,0.11938443779945374,-0.1395566761493683,0.9893709421157837,0.40822315216064453,0.10638099908828735,-0.3210846781730652,0.9851698279380798,0.7589365839958191,0.1362433135509491,-0.11199136078357697,0.9846031069755554,0.41241395473480225,0.1239590048789978,-0.2884572446346283,0.9811747074127197,0.6169506311416626,0.5677124261856079,0.030170036479830742,0.9998045563697815,0.5266852378845215,0.5687904953956604,-0.030357932671904564,0.9998010993003845,0.7232775688171387,0.7156911492347717,-0.21079711616039276,0.9702713489532471,0.42901891469955444,0.7188513278961182,-0.3174695074558258,0.9713022112846375,0.6936853528022766,0.8591645359992981,0.14965303242206573,0.9117763042449951,0.42851927876472473,0.8569804430007935,0.06618588417768478,0.8967161178588867,0.6749594211578369,0.877010703086853,0.18001101911067963,0.762574315071106,0.4368220567703247,0.8700971603393555,0.1011534035205841,0.6458247303962708,0.7278346419334412,0.9194779992103577,0.031155744567513466,0.8633019328117371,0.4196513295173645,0.9247570633888245,-0.04905019327998161,0.7866322994232178
